CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
200023760,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2300 BLOCK TIMBERCREST CT,ANN ARBOR,2020-07-27 03:46:00,DAMAGE TO PROPERTY,-83.72005889899998,42.31943709900003
200023760,ALL OTHER,5005,"CONTEMPT OF COURT (PPO VIOLATION, ETC)",B,2300 BLOCK TIMBERCREST CT,ANN ARBOR,2020-07-27 03:46:00,OBSTRUCTING JUSTICE,-83.72005889899998,42.31943709900003
200023760,ALL OTHER,5012,PROBATION VIOLATION,B,2300 BLOCK TIMBERCREST CT,ANN ARBOR,2020-07-27 03:46:00,OBSTRUCTING JUSTICE,-83.72005889899998,42.31943709900003
200024579,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1000 BLOCK ARBORDALE ST,ANN ARBOR,2020-08-02 07:46:30,LARCENY - ALL OTHER,-83.76721539999994,42.26849750000008
200020974,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2020-07-04 01:06:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
200020974,ALL OTHER,4801,RESISTING OFFICER,B,300 BLOCK W HURON ST,ANN ARBOR,2020-07-04 01:06:00,OBSTRUCTING POLICE,-83.75166069999995,42.28180800000007
200020974,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,300 BLOCK W HURON ST,ANN ARBOR,2020-07-04 01:06:00,OBSTRUCTING JUSTICE,-83.75166069999995,42.28180800000007
200020974,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK W HURON ST,ANN ARBOR,2020-07-04 01:06:00,TRESPASSING / INVASION OF PRIVACY,-83.75166069999995,42.28180800000007
200024499,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,300 BLOCK S MAIN ST,ANN ARBOR TWP,2020-08-01 19:36:00,PUBLIC PEACE,-83.74844799899995,42.278402001000075
200022769,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,200 BLOCK S MAIN,ANN ARBOR,2020-07-19 01:38:00,PUBLIC PEACE,-83.74895299999997,42.28023600000006
200020972,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,S MAPLE RD & PENNSYLVANIA AVE,ANN ARBOR,2020-07-03 23:41:00,ASSAULT - AGGRAVATED,-83.77986079999994,42.26887480000005
201000340,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK E HURON ST,ANN ARBOR,2020-07-28 22:14:30,LARCENY - ALL OTHER,-83.74323779899998,42.28154040000004
200015262,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3800 BLOCK RESEARCH PARK DR,ANN ARBOR,2020-05-12 08:34:00,ASSAULT - SIMPLE,-83.73825829999998,42.23092420100005
200015262,ALL OTHER,4899,OBSTRUCT POLICE (OTHER),B,3800 BLOCK RESEARCH PARK DR,ANN ARBOR,2020-05-12 08:34:00,OBSTRUCTING POLICE,-83.73825829999998,42.23092420100005
200024750,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,400 BLOCK S MAPLE RD,ANN ARBOR,2020-08-03 17:22:00,OBSTRUCTING JUSTICE,-83.78214749999995,42.277596800000026
200020624,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK S STATE ST,ANN ARBOR,2020-07-01 10:39:00,LARCENY - RETAIL FRAUD,-83.74043689999996,42.27879860100006
200020624,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK S STATE ST,ANN ARBOR,2020-07-01 10:39:00,TRESPASSING / INVASION OF PRIVACY,-83.74043689999996,42.27879860100006
200024676,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK HILL ST,ANN ARBOR,2020-08-03 02:30:00,LARCENY - FROM AUTO (LFA),-83.74419219999999,42.27158120000007
201000356,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK E MADISON,ANN ARBOR,2020-08-03 09:30:00,LARCENY - FROM AUTO (LFA),-83.74518809999995,42.273860401000036
201000351,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK BRIARCREST DR,ANN ARBOR,2020-07-29 03:00:00,LARCENY - FROM AUTO (LFA),-83.74577199999999,42.24631950000003
200024686,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,2000 BLOCK CHARLTON AVE,ANN ARBOR,2020-08-02 15:00:00,BURGLARY - RESIDENTIAL,-83.77369890099999,42.27936120000004
201000338,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,900 BLOCK E ANN ST,ANN ARBOR,2020-07-24 12:00:00,LARCENY - ALL OTHER,-83.73778109999995,42.28241230000003
200024605,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,N MAIN ST & CATHERINE ST,ANN ARBOR,2020-08-02 16:50:00,ASSAULT - SIMPLE,-83.74842689999997,42.28325870100008
200023756,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2300 BLOCK S STATE ST,ANN ARBOR,2020-07-27 00:00:00,LARCENY - FROM AUTO (LFA),-83.73809229999995,42.25256290100003
200023756,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2300 BLOCK S STATE ST,ANN ARBOR,2020-07-27 00:00:00,DAMAGE TO PROPERTY,-83.73809229999995,42.25256290100003
201000363,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,600 BLOCK 5TH ST,ANN ARBOR,2020-08-02 03:00:00,DAMAGE TO PROPERTY,-83.75597639999995,42.273946900000055
200024829,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,500 BLOCK HILL ST,ANN ARBOR,2020-08-03 16:57:30,LARCENY - FROM AUTO (LFA),-83.74188929999997,42.271628100000044
200019664,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,200 BLOCK S STATE ST,ANN ARBOR,2020-06-22 23:00:00,TRESPASSING / INVASION OF PRIVACY,-83.74054059999997,42.280050800000026
200024691,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,S MAIN ST & E WASHINGTON ST,ANN ARBOR,2020-08-03 10:47:00,LIQUOR LAW VIOLATION,-83.74855219999995,42.280490601000054
201000341,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2000 BLOCK HURON PKWY,ANN ARBOR,2020-07-24 00:00:00,LARCENY - ALL OTHER,-83.69453099999998,42.257667500000025
200024330,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,500 BLOCK S STATE ST,ANN ARBOR,2020-07-30 01:30:00,LARCENY - ALL OTHER,-83.74126799999993,42.274399000000074
200023282,ALL OTHER,4801,RESISTING OFFICER,B,300 BLOCK W ANN ST,ANN ARBOR,2020-07-23 08:17:00,OBSTRUCTING POLICE,-83.75167699999997,42.28255000000007
200023282,WEAPON LAW VIOLATIONS,5299,WEAPONS OFFENSE (OTHER),A,300 BLOCK W ANN ST,ANN ARBOR,2020-07-23 08:17:00,WEAPONS OFFENSE,-83.75167699999997,42.28255000000007
200017234,DRIVING UNDER THE INFLUENCE,8031,OUID OPERATING UNDER THE INFLUENCE OF DRUGS,B,BEAKES ST & BROADWAY ST,ANN ARBOR,2020-06-02 22:25:00,OUI OF LIQUOR / DRUGS,-83.74355000099996,42.28701490000003
201000359,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,700 BLOCK S FOREST AVE,ANN ARBOR,2020-07-15 12:00:30,LARCENY - ALL OTHER,-83.73195030099998,42.27325250000007
200023596,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,3500 BLOCK WASHTENAW AVE,ANN ARBOR,2020-07-25 17:00:00,LARCENY - RETAIL FRAUD,-83.68941459999996,42.25662090000003
201000355,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2500 BLOCK PACKARD ST,ANN ARBOR,2020-07-29 12:00:00,LARCENY - ALL OTHER,-83.72270849999995,42.25188490100004
200017479,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-06-05 12:11:30,LARCENY - RETAIL FRAUD,-83.74734699999999,42.23883999900005
200016923,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,400 BLOCK S MAPLE RD,ANN ARBOR,2020-05-30 15:45:30,LARCENY - RETAIL FRAUD,-83.78214749999995,42.277596800000026
200016923,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,400 BLOCK S MAPLE RD,ANN ARBOR,2020-05-30 15:45:30,OBSTRUCTING JUSTICE,-83.78214749999995,42.277596800000026
200024551,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2900 BLOCK CASCADE DR,ANN ARBOR,2020-08-02 03:30:00,DAMAGE TO PROPERTY,-83.70089589999998,42.24618080000005
200024999,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,3100 BLOCK WASHTENAW AVE,ANN ARBOR,2020-08-05 19:02:30,LARCENY - RETAIL FRAUD,-83.69815849899999,42.25797269900005
200024924,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1000 BLOCK ARBORDALE ST,ANN ARBOR,2020-08-04 21:10:30,LARCENY - ALL OTHER,-83.76721539999994,42.26849750000008
200025000,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,300 BLOCK E LIBERTY ST,ANN ARBOR,2020-08-05 19:17:00,PUBLIC PEACE,-83.74469009899997,42.27924920000004
200024979,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2500 BLOCK GLAZIER WAY,ANN ARBOR,2020-08-05 13:00:00,DAMAGE TO PROPERTY,-83.70871799899999,42.287659000000076
200024973,ALL OTHER,7385,NUISANCE ORD - ILLEGAL DUMPING,B,1900 BLOCK PAULINE BLVD,ANN ARBOR,2020-08-05 15:30:00,OTHER - ORDINANCE VIOLATIONS,-83.77667339999994,42.268553299000075
200024964,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,600 BLOCK E LIBERTY ST,ANN ARBOR,2020-08-05 14:01:00,DAMAGE TO PROPERTY,-83.74180679999995,42.27915910100006
200024974,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1100 BLOCK W WASHINGTON ST,ANN ARBOR,2020-07-26 15:47:00,FRAUD,-83.76176239999995,42.28107320000004
200016185,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1200 BLOCK MORNINGSIDE DR,ANN ARBOR,2020-05-22 10:11:00,FRAUD,-83.76875169999994,42.292479300000025
200023578,ALL OTHER,7302,ANIMAL ORD - LICENSE VIOLATIONS,B,2200 BLOCK DEXTER AVE,ANN ARBOR,2020-07-25 09:00:00,OTHER - ORDINANCE VIOLATIONS,-83.77657869899997,42.28454890000006
200018807,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,300 BLOCK E LIBERTY ST,ANN ARBOR,2020-06-15 16:45:00,LIQUOR LAW VIOLATION,-83.74469009899997,42.27924920000004
200019206,AGGRAVATED ASSAULT,1306,AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM,A,200 BLOCK N MAIN ST,ANN ARBOR,2020-06-19 01:48:00,ASSAULT - AGGRAVATED,-83.74881859899995,42.282899600000064
200024951,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2200 BLOCK S INDUSTRIAL HWY,ANN ARBOR,2020-08-05 12:20:00,ASSAULT - SIMPLE,-83.73520729899997,42.25476270100006
201000364,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2500 BLOCK PACKARD ST,ANN ARBOR,2020-08-01 15:45:00,LARCENY - ALL OTHER,-83.72109829899995,42.250202699000056
200024834,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,100 BLOCK POND VIEW,ANN ARBOR,2020-08-04 02:30:00,BURGLARY - RESIDENTIAL,-83.70147119999996,42.30947280000004
200024949,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,N DIVISION ST & CATHERINE ST,ANN ARBOR,2020-08-05 11:40:00,ASSAULT - SIMPLE,-83.74376039899994,42.28303769900003
200021263,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,400 BLOCK E WASHINGTON ST,ANN ARBOR,2020-07-06 16:52:00,LARCENY - ALL OTHER,-83.74349119899995,42.28059810000008
200022791,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2900 BLOCK RENFREW ST,ANN ARBOR,2020-07-19 00:40:00,LARCENY - FROM AUTO (LFA),-83.70376409899995,42.30756189900006
200017016,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,600 BLOCK S MAIN ST,ANN ARBOR,2020-05-31 18:49:00,LARCENY - RETAIL FRAUD,-83.74867340099996,42.27382030100006
200024982,WIRE FRAUD,2608,FRAUD BY WIRE,A,400 BLOCK E HURON ST,ANN ARBOR,2020-07-26 16:15:00,FRAUD,-83.74323779899998,42.28154040000004
200025028,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1700 BLOCK GREEN RD,ANN ARBOR,2020-08-05 23:59:00,ASSAULT - SIMPLE,-83.69300489999995,42.29865230000007
200025047,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK S FIRST ST,ANN ARBOR,2020-08-06 01:45:00,LARCENY - FROM AUTO (LFA),-83.75070639999996,42.28026020100003
200024849,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,1500 BLOCK GOLDEN AVE,ANN ARBOR,2020-07-21 00:00:00,FRAUD,-83.73645309999995,42.26185520000007
200024963,BAD CHECKS,2693,UTTERING AND PUBLISHING CHECK,B,2900 BLOCK BIRCH HOLLOW DR,ANN ARBOR,2020-05-06 00:00:00,FRAUD,-83.72252869999994,42.23847100000006
200024052,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1200 BLOCK EARHART RD,ANN ARBOR,2020-07-27 00:00:00,LARCENY - ALL OTHER,-83.68096500099995,42.29009000000008
201000367,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK S FIRST ST,ANN ARBOR,2020-08-05 08:00:00,LARCENY - FROM AUTO (LFA),-83.75070639999996,42.28026020100003
200025175,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,3100 BLOCK HOMESTEAD COMMONS DR,ANN ARBOR,2020-07-14 01:00:00,INTIMIDATION / STALKING,-83.71640649999995,42.24268180000007
201000362,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1500 BLOCK WASHTENAW,ANN ARBOR,2020-07-31 02:30:00,BURGLARY - RESIDENTIAL,-83.72997129999999,42.273334100000056
201000362,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1500 BLOCK WASHTENAW,ANN ARBOR,2020-07-31 02:30:00,DAMAGE TO PROPERTY,-83.72997129999999,42.273334100000056
201000365,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1100 BLOCK S STATE ST,ANN ARBOR,2020-07-17 20:30:00,LARCENY - ALL OTHER,-83.74020869999998,42.26829470000007
200014608,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2020-05-03 05:00:00,BURGLARY - ALL OTHER,-83.74203649999998,42.27950529900005
200024125,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,2700 BLOCK PLYMOUTH RD,ANN ARBOR,2020-07-30 04:34:00,ASSAULT - AGGRAVATED,-83.70480209899995,42.30282710100005
201000357,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,200 BLOCK S STATE ST,ANN ARBOR,2020-08-01 15:55:00,LARCENY - ALL OTHER,-83.74054059999997,42.280050800000026
200024784,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,800 BLOCK S MAPLE RD,ANN ARBOR,2020-08-03 23:41:00,ASSAULT - AGGRAVATED,-83.78073799899994,42.27175310000007
201000368,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,700 BLOCK OXFORD ROAD,ANN ARBOR,2020-08-07 06:34:00,DAMAGE TO PROPERTY,-83.72631890099996,42.27267400000005
200025115,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1200 BLOCK EARHART RD,ANN ARBOR,2020-08-04 01:30:00,ASSAULT - SIMPLE,-83.68096500099995,42.29009000000008
201000371,ALL OTHER,7385,NUISANCE ORD - ILLEGAL DUMPING,B,900 BLOCK CHURCH ST,ANN ARBOR,2020-08-05 12:00:00,OTHER - ORDINANCE VIOLATIONS,-83.73477509999998,42.27121510000006
200025125,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2800 BLOCK CASCADE DR,ANN ARBOR,2020-08-06 12:07:30,ASSAULT - SIMPLE,-83.70288609999994,42.24601480000007
200025125,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,2800 BLOCK CASCADE DR,ANN ARBOR,2020-08-06 12:07:30,OBSTRUCTING JUSTICE,-83.70288609999994,42.24601480000007
200024575,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1000 BLOCK ARBORDALE ST,ANN ARBOR,2020-07-29 14:01:00,ASSAULT - SIMPLE,-83.76721539999994,42.26849750000008
200017444,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3100 BLOCK WOLVERINE DR,ANN ARBOR,2020-06-04 23:57:00,ASSAULT - SIMPLE,-83.69772559999996,42.23754340000005
200025335,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,2400 BLOCK LAURELWOOD CIR,ANN ARBOR,2020-08-07 14:00:00,FRAUD,-83.71299279899995,42.232482900000036
200025334,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2020-08-08 00:15:00,LARCENY - FROM AUTO (LFA),-83.73390089999998,42.24062840000005
200025308,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2020-08-08 02:53:00,LARCENY - FROM AUTO (LFA),-83.73593439999996,42.24093140000008
200023476,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1400 BLOCK WISTERIA DR,ANN ARBOR,2020-07-24 13:00:00,LARCENY - ALL OTHER,-83.73171369999994,42.25852240000006
200025500,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,400 BLOCK S MAPLE RD,ANN ARBOR,2020-08-09 13:17:30,LARCENY - ALL OTHER,-83.78214749999995,42.277596800000026
200024867,RUNAWAY,7070,RUNAWAY,B,1700 BLOCK GREEN RD,ANN ARBOR,2020-07-10 16:30:00,MISSING PERSON / RUNAWAY,-83.69300799899997,42.299072900000056
200025524,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-08-09 13:30:00,FRAUD,-83.74599350099999,42.241659800000036
200025517,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1900 BLOCK BANCROFT,ANN ARBOR,2020-08-09 16:10:00,FRAUD,-83.76772689999996,42.23675700100006
200025510,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3300 BLOCK WILLIAMSBURG DR,ANN ARBOR,2020-08-08 17:48:30,LARCENY - FROM AUTO (LFA),-83.69726569999995,42.23614469900008
200025487,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2600 BLOCK PAGE AVE,ANN ARBOR,2020-07-14 11:54:00,FRAUD,-83.72694909999996,42.25039970000006
201000358,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1000 BLOCK CATHERINE ST,ANN ARBOR,2020-07-31 23:15:00,LARCENY - ALL OTHER,-83.73631419899993,42.28290110000006
200025406,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2100 BLOCK GARDEN HOMES CT,ANN ARBOR,2020-08-01 11:59:30,DAMAGE TO PROPERTY,-83.77607199899995,42.29519680000004
200025224,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3300 BLOCK ELSINORE CT,ANN ARBOR,2020-08-07 16:42:30,ASSAULT - SIMPLE,-83.69610299899995,42.322606101000076
200025275,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1000 BLOCK ARBORDALE ST,ANN ARBOR,2020-08-07 15:45:00,LARCENY - ALL OTHER,-83.76721539999994,42.26849750000008
201000366,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK S FIFTH ST,ANN ARBOR,2020-08-04 12:22:30,LARCENY - FROM AUTO (LFA),-83.74640339999996,42.27834700000005
201000377,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,000 ANN ARBOR ST,ANN ARBOR,2020-07-08 12:00:00,LARCENY - ALL OTHER,-83.74303779999997,42.28082560000007
201000375,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK WILMOT STREET,ANN ARBOR,2020-07-28 12:00:00,LARCENY - ALL OTHER,-83.73292900099995,42.27660190000006
200025607,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,1500 BLOCK FULLER ST,ANN ARBOR,2020-08-08 12:00:00,DAMAGE TO PROPERTY,-83.73572939999997,42.28558620000007
200025716,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,WASHTENAW AVE & VINEWOOD BLVD,ANN ARBOR,2020-08-11 03:24:00,ASSAULT - SIMPLE,-83.72512089999998,42.27012270000006
201000378,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2800 BLOCK WHITEWOOD ST,ANN ARBOR,2020-08-01 12:32:30,LARCENY - ALL OTHER,-83.69077239999996,42.247356800000034
200025212,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1800 BLOCK STADIUM PL,ANN ARBOR,2020-08-06 14:09:00,ASSAULT - SIMPLE,-83.76912050099997,42.266426300000035
200025119,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,1500 BLOCK KENSINGTON DR,ANN ARBOR,2020-08-06 05:45:00,MOTOR VEHICLE THEFT / FRAUD,-83.72574549999996,42.253634000000034
200025715,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,600 BLOCK HILTON BLVD,ANN ARBOR,2020-08-11 03:15:00,ASSAULT - SIMPLE,-83.74141900099994,42.238447000000065
200019605,WEAPON LAW VIOLATIONS,5299,WEAPONS OFFENSE (OTHER),A,400 BLOCK S MAPLE RD,ANN ARBOR TWP,2020-06-22 13:27:00,WEAPONS OFFENSE,-83.78214749999995,42.277596800000026
201000376,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK N STATE,ANN ARBOR,2020-08-07 00:00:00,LARCENY - ALL OTHER,-83.74130830099995,42.28421569900007
201000385,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK E MADISON,ANN ARBOR,2020-08-08 12:00:00,LARCENY - ALL OTHER,-83.74500129999996,42.27379270000006
200014680,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,1800 BLOCK PACKARD ST,ANN ARBOR,2020-05-03 02:18:00,DAMAGE TO PROPERTY,-83.72924230099994,42.26026210100008
200025847,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2300 BLOCK GREEN RD,ANN ARBOR,2020-08-10 20:07:30,LARCENY - ALL OTHER,-83.69147269999996,42.30749950000006
200025744,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,800 BLOCK DEWEY AVE,ANN ARBOR,2020-08-11 02:00:00,BURGLARY - RESIDENTIAL,-83.73890149999994,42.266017401000056
201000384,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK E MADISON,ANN ARBOR,2020-08-08 12:00:00,LARCENY - ALL OTHER,-83.74491839999996,42.27397990000003
200023806,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK S DIVISION ST,ANN ARBOR,2020-07-27 13:40:00,ASSAULT - SIMPLE,-83.74454290099999,42.27550910000008
200023806,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,500 BLOCK S DIVISION ST,ANN ARBOR,2020-07-27 13:40:00,BURGLARY - RESIDENTIAL,-83.74454290099999,42.27550910000008
200025809,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,3800 BLOCK RESEARCH PARK DR,ANN ARBOR,2020-08-11 21:15:00,ASSAULT - AGGRAVATED,-83.73825829999998,42.23092420100005
